Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
L- Glutamine,230831_Smp_G5_NFEX_T24_Urea_Metab_B,"L- Glutamine 2(15N), 1(13C)",11.66,31871,0,7478,11.7,L- Glutamine
L- Glutamine,230831_Smp_G5_NFEX_T24_Urea_Metab_C,"L- Glutamine 2(15N), 1(13C)",12.03,4455,0,3187,3.4,L- Glutamine
L- Glutamine,230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"L- Glutamine 2(15N), 1(13C)",11.57,8301,0,7813,1.5,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_1_A,"L- Glutamine 2(15N), 1(13C)",11.79,5252,0,4937,1.5,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_1_B,"L- Glutamine 2(15N), 1(13C)",11.65,4025,0,2187,8.2,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_1_C,"L- Glutamine 2(15N), 1(13C)",11.8,5486,0,3887,8.2,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_1_C_2ndInj,"L- Glutamine 2(15N), 1(13C)",10.91,14536,0,7632,10.4,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_2_A,"L- Glutamine 2(15N), 1(13C)",11.45,13440,0,7255,8.9,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_2_B,"L- Glutamine 2(15N), 1(13C)",11.59,11250,0,4199,6.3,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_2_C,"L- Glutamine 2(15N), 1(13C)",11.8,11668,0,6346,8,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_3_A,"L- Glutamine 2(15N), 1(13C)",11.76,6400,0,5577,10.8,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_3_B,"L- Glutamine 2(15N), 1(13C)",11.68,13417,0,7614,9.3,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_3_C,"L- Glutamine 2(15N), 1(13C)",11.69,93204,0,10155,9.9,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_4_A,"L- Glutamine 2(15N), 1(13C)",11.83,5922,0,5544,11.5,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_4_B,"L- Glutamine 2(15N), 1(13C)",11.85,7568,0,4798,5.7,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_4_C,"L- Glutamine 2(15N), 1(13C)",11.71,6459,0,5547,2.6,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_5_A,"L- Glutamine 2(15N), 1(13C)",11.51,4694,0,4624,12.6,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_5_B,"L- Glutamine 2(15N), 1(13C)",12.11,4687,0,3278,6.2,L- Glutamine
L- Glutamine,230831_Smp_LabBlk_5_C,"L- Glutamine 2(15N), 1(13C)",11.69,5011,0,4319,2.3,L- Glutamine
L-Glutamic acid,230831_Std_4uMStdsMix1InH2O_1,"L-Glutamic acid 0(15N), 0(13C)",12.09,152411904,2826784,9138424,2.7,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InH2O_2,"L-Glutamic acid 0(15N), 0(13C)",11.89,118640456,0,5795998,2.7,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InH2O_3,"L-Glutamic acid 0(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InMatrix_1,"L-Glutamic acid 0(15N), 0(13C)",12.04,123658560,4665138,9192873,3.2,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InMatrix_2,"L-Glutamic acid 0(15N), 0(13C)",11.9,119857160,3979521,8701190,3.4,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InMatrix_3,"L-Glutamic acid 0(15N), 0(13C)",12.38,627305,205471,50579,2.6,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InH2O_1,"L-Glutamic acid 0(15N), 0(13C)",11.65,274361952,3349018,14252325,2.8,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InH2O_2,"L-Glutamic acid 0(15N), 0(13C)",11.5,232346608,3301061,10140293,3,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InH2O_3,"L-Glutamic acid 0(15N), 0(13C)",13.39,331269,103060,18083,2.9,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InMatrix_1,"L-Glutamic acid 0(15N), 0(13C)",11.65,235258304,4701504,17486182,3.4,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InMatrix_2,"L-Glutamic acid 0(15N), 0(13C)",11.53,227163680,5082288,16334302,3.3,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InMatrix_3,"L-Glutamic acid 0(15N), 0(13C)",12.35,15765,290894,6442,2.8,L-Glutamic acid
L-Glutamic acid,230831_Std_H2OinMatrix_1,"L-Glutamic acid 0(15N), 0(13C)",12.09,3596702,866725,268147,3.4,L-Glutamic acid
L-Glutamic acid,230831_Std_H2OinMatrix_2,"L-Glutamic acid 0(15N), 0(13C)",11.96,2263691,570357,147410,3.2,L-Glutamic acid
L-Glutamic acid,230831_Std_H2OinMatrix_3,"L-Glutamic acid 0(15N), 0(13C)",11.83,758132,0,27017,2.5,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full1,"L-Glutamic acid 0(15N), 0(13C)",12.06,2517437,427108,206938,3.4,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full2,"L-Glutamic acid 0(15N), 0(13C)",12.01,2832643,304315,208593,2.8,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full3,"L-Glutamic acid 0(15N), 0(13C)",11.96,3154062,513570,235967,3.6,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full4,"L-Glutamic acid 0(15N), 0(13C)",11.91,4496009,841533,315589,4,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full5,"L-Glutamic acid 0(15N), 0(13C)",12.13,874103,0,65493,3.9,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full6,"L-Glutamic acid 0(15N), 0(13C)",12.02,940414,0,55317,3.8,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full7,"L-Glutamic acid 0(15N), 0(13C)",11.77,6527001,63501,367726,3.6,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full8,"L-Glutamic acid 0(15N), 0(13C)",11.75,5190679,1019099,336544,3.2,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full9,"L-Glutamic acid 0(15N), 0(13C)",11.71,5041198,1097838,320429,3,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full10,"L-Glutamic acid 0(15N), 0(13C)",11.72,5349739,659740,342842,2.7,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full11,"L-Glutamic acid 0(15N), 0(13C)",12.37,139528,0,9818,2.4,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T0_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",12.02,5233382,1038965,284750,3.2,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T0_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",11.88,9374944,0,283875,3.7,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T0_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.89,7777017,908592,601406,3.7,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NH4_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",11.98,2544734,492608,209476,3.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NH4_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",11.85,5876753,0,126393,4.2,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NH4_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.74,9034191,0,249317,3.7,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NO3_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",12.03,4552978,0,161300,2.7,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NO3_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",11.62,5495799,1020697,358116,2.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NO3_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.72,11091678,323382,388726,3.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_Urea_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",11.75,7177818,1217698,418234,3.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_Urea_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",11.68,11499877,0,246003,3.6,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_Urea_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.89,6929885,31165,191967,3.9,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NH4_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",11.98,3252840,582736,303019,3.4,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NH4_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",11.79,6863815,1234756,487242,3.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NH4_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.99,5073519,0,168684,3.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NO3_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",11.44,9426754,0,214393,2.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NO3_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",12.05,3173496,0,111582,3.1,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NO3_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.88,4610108,957084,284549,3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_Urea_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",11.71,10653772,0,276259,3.1,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_Urea_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",11.98,2612374,564806,185314,2.9,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_Urea_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.89,5998332,0,221497,3.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NH4_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",12.01,4554210,0,145199,3.4,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NH4_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",11.69,2539668,0,114087,3.1,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NH4_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.58,3284275,823658,170251,2.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NO3_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",11.91,998513,84950,56620,3.4,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NO3_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",11.55,21578910,0,648129,2.7,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NO3_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.82,4907027,1007044,376250,3.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_Urea_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_Urea_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",11.74,11696741,37679,279999,3.6,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_Urea_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",11.69,3291620,0,78351,3.7,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"L-Glutamic acid 0(15N), 0(13C)",12.31,111118,11650,15224,3.6,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_1_A,"L-Glutamic acid 0(15N), 0(13C)",12.02,6228500,159309,225127,3.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_1_B,"L-Glutamic acid 0(15N), 0(13C)",11.96,5259499,344422,322006,3.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_1_C,"L-Glutamic acid 0(15N), 0(13C)",12.03,2004776,0,70082,2.9,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_1_C_2ndInj,"L-Glutamic acid 0(15N), 0(13C)",12.2,152365,0,12633,3.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_2_A,"L-Glutamic acid 0(15N), 0(13C)",11.72,4702045,254056,233681,3.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_2_B,"L-Glutamic acid 0(15N), 0(13C)",11.74,2871691,469049,174936,2.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_2_C,"L-Glutamic acid 0(15N), 0(13C)",11.88,3383408,346490,224168,3.7,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_3_A,"L-Glutamic acid 0(15N), 0(13C)",12.42,210050,1696,16282,3.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_3_B,"L-Glutamic acid 0(15N), 0(13C)",11.86,2848439,0,96762,3.9,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_3_C,"L-Glutamic acid 0(15N), 0(13C)",11.8,4783820,0,167022,3.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_4_A,"L-Glutamic acid 0(15N), 0(13C)",11.99,1989152,0,83797,3.4,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_4_B,"L-Glutamic acid 0(15N), 0(13C)",12.08,2461302,0,115052,3,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_4_C,"L-Glutamic acid 0(15N), 0(13C)",11.79,5159257,12117,105795,3.7,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_5_A,"L-Glutamic acid 0(15N), 0(13C)",11.92,3811479,0,106296,4.4,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_5_B,"L-Glutamic acid 0(15N), 0(13C)",11.85,630052,0,32327,2.9,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_5_C,"L-Glutamic acid 0(15N), 0(13C)",11.41,2917572,58137,76763,3,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InH2O_1,"L-Glutamic acid 0(15N), 1(13C)",12.09,8123778,0,484143,2.8,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InH2O_2,"L-Glutamic acid 0(15N), 1(13C)",11.89,6434447,0,344627,3,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InH2O_3,"L-Glutamic acid 0(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InMatrix_1,"L-Glutamic acid 0(15N), 1(13C)",12.04,6926359,42967,504575,3.5,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InMatrix_2,"L-Glutamic acid 0(15N), 1(13C)",11.9,6736367,0,506645,3.7,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InMatrix_3,"L-Glutamic acid 0(15N), 1(13C)",11.46,9694716,0,535434,2.3,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InH2O_1,"L-Glutamic acid 0(15N), 1(13C)",11.65,14966074,0,811409,3.2,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InH2O_2,"L-Glutamic acid 0(15N), 1(13C)",11.5,12641926,0,551055,3.3,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InH2O_3,"L-Glutamic acid 0(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InMatrix_1,"L-Glutamic acid 0(15N), 1(13C)",11.65,13023112,159122,984982,3.7,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InMatrix_2,"L-Glutamic acid 0(15N), 1(13C)",11.53,12869269,0,965751,3.6,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix2InMatrix_3,"L-Glutamic acid 0(15N), 1(13C)",12.4,4323,0,4322,2.3,L-Glutamic acid
L-Glutamic acid,230831_Std_H2OinMatrix_1,"L-Glutamic acid 0(15N), 1(13C)",12.11,224834,0,22596,-2.4,L-Glutamic acid
L-Glutamic acid,230831_Std_H2OinMatrix_2,"L-Glutamic acid 0(15N), 1(13C)",12,87311,0,14078,-3.8,L-Glutamic acid
L-Glutamic acid,230831_Std_H2OinMatrix_3,"L-Glutamic acid 0(15N), 1(13C)",11.42,126426,0,13852,1.2,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full1,"L-Glutamic acid 0(15N), 1(13C)",12.07,97527,0,15187,1.6,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full2,"L-Glutamic acid 0(15N), 1(13C)",11.95,139964,0,12017,1.6,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full3,"L-Glutamic acid 0(15N), 1(13C)",11.85,207793,0,15747,0,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full4,"L-Glutamic acid 0(15N), 1(13C)",11.88,190757,0,21009,3.1,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full5,"L-Glutamic acid 0(15N), 1(13C)",11.94,231408,0,24128,1.2,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full6,"L-Glutamic acid 0(15N), 1(13C)",11.85,257522,0,24324,-0.7,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full7,"L-Glutamic acid 0(15N), 1(13C)",11.74,300497,0,20260,-1,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full8,"L-Glutamic acid 0(15N), 1(13C)",11.75,218478,0,23354,2.5,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full9,"L-Glutamic acid 0(15N), 1(13C)",11.72,293617,0,23938,0.5,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full10,"L-Glutamic acid 0(15N), 1(13C)",11.72,265337,0,21117,1.9,L-Glutamic acid
L-Glutamic acid,230831_Poo_G5_NFEX-CatEx_Full11,"L-Glutamic acid 0(15N), 1(13C)",11.51,377688,0,19335,0.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T0_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",12.04,234516,0,16986,3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T0_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",11.83,342261,0,17699,3.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T0_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",11.86,414231,0,40025,2.9,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NH4_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",11.98,111390,0,14348,1.2,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NH4_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",11.82,57119,0,11438,0.2,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NH4_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",11.66,352353,0,16640,-0.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NO3_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",12.11,89685,0,15101,0.6,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NO3_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",11.62,252719,0,22020,3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_NO3_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",11.8,173344,0,24533,1.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_Urea_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",11.77,444752,0,28601,0.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_Urea_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",11.61,175055,0,18356,0,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T6_Urea_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",11.94,162858,0,17188,-2.1,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NH4_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",12.04,193137,0,23407,0.6,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NH4_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",11.79,398715,0,25795,1.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NH4_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",12.07,68843,0,15853,0.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NO3_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",11.65,179524,0,12988,2.4,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NO3_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",12.05,13836,0,7932,-2.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_NO3_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",11.96,94789,0,18599,-0.2,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_Urea_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",11.66,201816,0,17816,0.1,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_Urea_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",11.91,95731,0,15072,-0.2,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T12_Urea_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",11.91,137518,0,16050,1.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NH4_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",11.91,64696,0,11720,2.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NH4_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",11.69,28337,0,11108,-4.6,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NH4_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",11.66,58914,0,15326,-3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NO3_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",11.72,305952,0,24142,1.2,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NO3_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",11.52,964432,3402,36495,1.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_NO3_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",11.82,294601,0,23716,2.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_Urea_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",11.44,238391,0,17700,0.4,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_Urea_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",11.82,211140,0,18440,1.4,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_Urea_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",11.86,8696,0,5386,1.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"L-Glutamic acid 0(15N), 1(13C)",12.08,5268,0,3857,1.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_1_A,"L-Glutamic acid 0(15N), 1(13C)",12.06,175652,0,12890,3.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_1_B,"L-Glutamic acid 0(15N), 1(13C)",11.99,201357,0,21363,4,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_1_C,"L-Glutamic acid 0(15N), 1(13C)",12.01,9665,0,4064,2.9,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_1_C_2ndInj,"L-Glutamic acid 0(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_2_A,"L-Glutamic acid 0(15N), 1(13C)",11.71,202185,0,18835,2.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_2_B,"L-Glutamic acid 0(15N), 1(13C)",11.77,70758,0,12307,2.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_2_C,"L-Glutamic acid 0(15N), 1(13C)",11.88,108704,0,11073,3.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_3_A,"L-Glutamic acid 0(15N), 1(13C)",12.17,4613,0,4156,0.1,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_3_B,"L-Glutamic acid 0(15N), 1(13C)",11.69,17768,0,6159,2.2,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_3_C,"L-Glutamic acid 0(15N), 1(13C)",11.79,128960,0,10165,2.8,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_4_A,"L-Glutamic acid 0(15N), 1(13C)",12.1,4975,0,4760,0.3,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_4_B,"L-Glutamic acid 0(15N), 1(13C)",11.92,31365,0,7480,0.9,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_4_C,"L-Glutamic acid 0(15N), 1(13C)",11.79,21418,0,5929,1,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_5_A,"L-Glutamic acid 0(15N), 1(13C)",11.91,43136,0,10044,2.5,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_5_B,"L-Glutamic acid 0(15N), 1(13C)",11.61,22216,0,4251,1.9,L-Glutamic acid
L-Glutamic acid,230831_Smp_LabBlk_5_C,"L-Glutamic acid 0(15N), 1(13C)",11.8,16112,0,6373,1,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InH2O_1,"L-Glutamic acid 1(15N), 0(13C)",12.42,69040,37236,15325,12.3,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InH2O_2,"L-Glutamic acid 1(15N), 0(13C)",12.45,59293,1358,15196,7.3,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InH2O_3,"L-Glutamic acid 1(15N), 0(13C)",12.3,96153,0,10774,11.2,L-Glutamic acid
L-Glutamic acid,230831_Std_4uMStdsMix1InMatrix_1,"L-Glutamic acid 1(15N), 0(13C)",12.6,319273,0,18146,12.2,L-Glutamic acid
