Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
HILIC_Pos_Standards,230705_Blk_MBlk_P_2,Choline,15.75,13376776,0,319353,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_3,Choline,16.17,10012716,2701872,295376,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_4,Choline,15.86,17559674,0,354385,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_5,Choline,15.88,12351441,488673,300786,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_6,Choline,16.23,10842601,1874990,253964,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full1,Choline,16.36,3402023680,21815496,80938528,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full2,Choline,16.25,3219260160,41108884,74267224,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full3,Choline,16.29,3595536128,36652420,90005136,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half1,Choline,17.57,1744710784,34449664,63992776,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half2,Choline,17.44,1692530560,34747544,62459056,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half3,Choline,17.35,1517675904,7697101,54112216,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_A,Choline,16.43,13974304,2753843,438763,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_B,Choline,16.36,14505547,3435797,415750,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_C,Choline,16.05,25650952,4563911,767730,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_A,Choline,16.3,246605808,12064522,5750913,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_B,Choline,15.84,207061344,9775286,4988283,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_C,Choline,16.19,178806912,8948043,4116759,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_A,Choline,15.92,1203240576,16981336,26580460,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_B,Choline,15.72,540794432,16523510,12426223,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_C,Choline,15.67,427855296,14004413,8872194,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D6_P_A,Choline,16.11,1319228288,50686924,29804250,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D6_P_B,Choline,16.2,935575040,10873716,21898232,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D6_P_C,Choline,16.25,3912217344,11029791,90156480,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D7_P_A,Choline,15.97,2127964928,17420500,44851560,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D7_P_B,Choline,16.05,1105692160,9597270,24911558,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D7_P_C,Choline,15.61,2607513088,26586890,49014604,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D11_P_A,Choline,15.6,759007040,20901824,17967374,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D11_P_B,Choline,15.86,2416024320,25488712,48179656,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D11_P_C,Choline,15.67,1646987904,23396840,28880628,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D0_P_A,Choline,16.44,46828952,0,1101734,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D0_P_B,Choline,16.23,41683268,1963291,1012872,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D0_P_C,Choline,16.39,36641684,5608000,938750,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D3_P_A,Choline,16.53,426736416,6306529,10844116,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D3_P_B,Choline,16.3,809049792,49596396,20392594,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D3_P_C,Choline,16.48,302631552,5846535,8920994,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D4_P_A,Choline,16.3,1667089664,16364762,44613456,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D4_P_B,Choline,16.32,2576078592,146788112,65007424,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D4_P_C,Choline,16.4,764221824,10229289,18749340,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D5_P_A,Choline,16.52,6815027200,9432512,191026992,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D5_P_B,Choline,16.3,1029858240,54165164,23709070,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D5_P_C,Choline,16.58,1318896128,9501705,34227592,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D6_P_A,Choline,16.28,6703239680,306427008,157836272,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D6_P_B,Choline,15.81,1816959616,18628854,34594036,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D6_P_C,Choline,15.58,3341349632,33722424,70160808,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D7_P_A,Choline,17.17,34787622912,428578208,1245481344,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D7_P_B,Choline,17.01,33542215680,293232832,1094515840,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D7_P_C,Choline,17.42,14503985152,93320928,513335424,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D10_P_A,Choline,15.78,1211598720,14200298,24177244,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D10_P_B,Choline,15.8,1569125632,19454742,31543354,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D10_P_C,Choline,15.89,140547632,7025792,2905201,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InH2O_1,L-Serine,10.91,146329840,0,5241141,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InH2O_2,L-Serine,11.51,1106399,409640,78266,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InMatrix_1,L-Serine,11.3,130899936,929122,17759298,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InMatrix_2,L-Serine,11.2,115727336,542332,13789190,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InH2O_1,L-Serine,11.24,1149128,0,78679,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InH2O_2,L-Serine,11.12,473275,0,54487,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InMatrix_1,L-Serine,11.27,88615880,0,13167212,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InMatrix_2,L-Serine,11.19,69780688,937877,8550977,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_H2OinMatrix_1,L-Serine,11.29,97291720,0,13032273,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_H2OinMatrix_2,L-Serine,11.21,69452248,0,8319409,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_FilterBlk_1,L-Serine,10.69,3325064,1242810,285263,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_1,L-Serine,11.53,3500729,0,468777,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_2,L-Serine,11.52,2430084,0,279809,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_3,L-Serine,11.48,19407468,0,2252141,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_4,L-Serine,11.51,2495957,0,355025,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_5,L-Serine,11.52,3729015,0,445877,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_6,L-Serine,11.49,6415695,0,832572,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full1,L-Serine,11.43,82504248,0,11488066,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full2,L-Serine,11.49,75760904,544059,7648948,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full3,L-Serine,11.49,86856256,0,9137877,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half1,L-Serine,11.17,91731536,626910,12982062,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half2,L-Serine,11.18,81399264,896349,11556847,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half3,L-Serine,11.14,69308080,0,8204178,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_A,L-Serine,11.43,17510634,143061,1771749,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_B,L-Serine,11.41,7834437,0,865543,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_C,L-Serine,11.49,17629792,0,1981948,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_A,L-Serine,11.51,37969984,0,4055836,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_B,L-Serine,11.52,34602392,208663,3917610,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_C,L-Serine,11.52,58236228,628641,6191684,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_A,L-Serine,11.51,41635276,0,4886504,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_B,L-Serine,11.52,65286372,0,7831040,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_C,L-Serine,11.54,51396068,0,5880244,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D6_P_A,L-Serine,11.52,56134344,846846,7233788,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D6_P_B,L-Serine,11.48,59014868,154260,6052717,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D6_P_C,L-Serine,11.47,69379760,952356,9204212,-0.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D7_P_A,L-Serine,11.49,109671968,750621,14065436,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D7_P_B,L-Serine,11.48,110455664,0,13755026,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D7_P_C,L-Serine,11.58,116314424,472647,12786974,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D11_P_A,L-Serine,11.56,213539184,5197539,22973622,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D11_P_B,L-Serine,11.52,248655056,2715849,36076760,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D11_P_C,L-Serine,11.57,107249672,872319,13069203,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D0_P_A,L-Serine,11.46,9471826,0,1057259,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D0_P_B,L-Serine,11.44,13186714,0,1560433,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D0_P_C,L-Serine,11.46,14181988,0,1483384,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D3_P_A,L-Serine,11.44,54803080,207833,6709917,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D3_P_B,L-Serine,11.46,55419316,0,6364194,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D3_P_C,L-Serine,11.41,38082012,0,5007027,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D4_P_A,L-Serine,11.44,103028376,0,13445143,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D4_P_B,L-Serine,11.47,72718712,307067,9791178,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D4_P_C,L-Serine,11.44,75975720,0,8004012,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D5_P_A,L-Serine,11.4,167755248,728839,21184740,-0.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D5_P_B,L-Serine,11.49,93548792,633438,9909533,-1.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D5_P_C,L-Serine,11.42,105143728,1029800,11720152,-0.8,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D6_P_A,L-Serine,11.49,182826224,0,19715526,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D6_P_B,L-Serine,11.54,143444576,0,16641899,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D6_P_C,L-Serine,11.54,54710308,0,5933686,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D7_P_A,L-Serine,11.27,192413264,726631,24629150,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D7_P_B,L-Serine,11.32,113387496,0,13165959,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D7_P_C,L-Serine,11.18,77932968,0,9458106,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D10_P_A,L-Serine,11.57,144875136,0,17840056,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D10_P_B,L-Serine,11.57,77586264,0,8865163,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D10_P_C,L-Serine,11.53,25137292,127030,3189614,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InH2O_1,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InH2O_2,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InMatrix_1,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InMatrix_2,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InH2O_1,Hypotaurine,10.31,11514503,0,923183,-1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InH2O_2,Hypotaurine,10.08,9655111,0,705064,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InMatrix_1,Hypotaurine,11.13,3641278,0,566369,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InMatrix_2,Hypotaurine,11.07,4285776,0,566368,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_H2OinMatrix_1,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_H2OinMatrix_2,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_FilterBlk_1,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_1,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_2,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_3,Hypotaurine,10.2,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_4,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_5,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_6,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full1,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full2,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full3,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half1,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half2,Hypotaurine,10.2,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half3,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_A,Hypotaurine,10.2,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_B,Hypotaurine,10.41,13903,0,8619,-3.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_C,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_A,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_B,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_C,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_A,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_B,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_C,Hypotaurine,10.2,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D6_P_A,Hypotaurine,10.18,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D6_P_B,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D6_P_C,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D7_P_A,Hypotaurine,10.18,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D7_P_B,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D7_P_C,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D11_P_A,Hypotaurine,9.4,44544,0,44555,0,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D11_P_B,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D11_P_C,Hypotaurine,10.18,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D0_P_A,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D0_P_B,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D0_P_C,Hypotaurine,10.18,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D3_P_A,Hypotaurine,10.18,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D3_P_B,Hypotaurine,10.2,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D3_P_C,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D4_P_A,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D4_P_B,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D4_P_C,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D5_P_A,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D5_P_B,Hypotaurine,10.18,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D5_P_C,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D6_P_A,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D6_P_B,Hypotaurine,11.48,146556,0,138957,2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D6_P_C,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D7_P_A,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D7_P_B,Hypotaurine,9.32,49384,0,31717,3.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D7_P_C,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D10_P_A,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D10_P_B,Hypotaurine,10.19,0,0,0,#N/A,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1335_D10_P_C,Hypotaurine,11.6,17957,0,12555,0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InH2O_1,Cytosine,7.52,680611,0,110483,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InH2O_2,Cytosine,7.57,1200604,0,159788,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InMatrix_1,Cytosine,7.55,19093318,0,1970291,-1.2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix1InMatrix_2,Cytosine,7.58,17058622,0,1931367,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InH2O_1,Cytosine,7.54,4299666432,64930616,346764192,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InH2O_2,Cytosine,7.52,4734128640,51701132,371036032,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InMatrix_1,Cytosine,7.55,2834251264,42033796,275566464,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_4uMStdsMix2InMatrix_2,Cytosine,7.54,3661946112,44089972,346389376,-2.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_H2OinMatrix_1,Cytosine,7.52,23679154,0,2222298,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Std_H2OinMatrix_2,Cytosine,7.54,23097610,0,2119222,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_FilterBlk_1,Cytosine,7.54,7419198,0,597954,-1.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_1,Cytosine,7.56,5901711,0,484683,-1.5,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_2,Cytosine,7.54,1932467,0,131145,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_3,Cytosine,7.56,3462776,0,187045,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_4,Cytosine,7.57,3594100,0,305232,-1.8,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_5,Cytosine,7.58,2246003,0,159690,-2.1,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Blk_MBlk_P_6,Cytosine,7.48,1404047,0,112783,-0.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full1,Cytosine,7.54,29653988,0,2928936,-0.7,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full2,Cytosine,7.54,27262980,0,2602739,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Full3,Cytosine,7.56,30921782,0,2913873,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half1,Cytosine,7.55,19254666,0,1763201,-0.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half2,Cytosine,7.54,16459235,0,1511400,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Poo_CRR_Half3,Cytosine,7.52,16500414,0,1444230,-1.4,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_A,Cytosine,7.55,6110238,0,490095,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_B,Cytosine,7.55,4901575,0,411360,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D0_P_C,Cytosine,7.54,9385292,0,772732,-1.9,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_A,Cytosine,7.55,22428260,0,2065778,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_B,Cytosine,7.49,27203698,0,2179040,-1.3,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D4_P_C,Cytosine,7.55,25547656,0,2255303,-1.6,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_A,Cytosine,7.55,35633008,0,3134289,-2,HILIC_Pos_Standards
HILIC_Pos_Standards,230705_Smp_1005_D5_P_B,Cytosine,7.52,37873256,0,3582646,-1.5,HILIC_Pos_Standards
