compound_name,filename,nM,hour
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_C,6.236931380181817e-5,T12
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_B,0,T12
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_C,2.65616558044583e-4,T12
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_A,0,T24
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_C,2.809683389236226e-4,T24
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_C,8.774111680709666e-4,T24
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_A,0,T6
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_B,2.711803685945735e-4,T6
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_C,2.2463861111804976e-4,T6
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_A,9.018447362413385e-4,T6
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_C,0,T6
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_B,0,T6
"Choline 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_C,9.622243569420401e-4,T6
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_1,6.935082851430238,NA
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_2,0.589674349782014,NA
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_1,0.01032649071196406,NA
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_2,0.05755526878425265,NA
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_3,0.05607050198986707,NA
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_1,5.866967933089792,NA
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_2,0.6210904706254191,NA
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_1,0.0020539308169980905,NA
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_2,0.009895507726538053,NA
"Choline 0(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_3,0.00861469252128124,NA
"Choline 0(15N), 1(13C)",230810_Std_H2OinMatrix_2,1.6190999976686861e-4,NA
"Choline 0(15N), 1(13C)",230810_Std_H2OinMatrix_3,8.688043033049318e-4,NA
"Choline 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full1,NA,NA
"Choline 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full10,NA,NA
"Choline 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full11,NA,NA
"Choline 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full9,NA,NA
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_A,NA,T12
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_B,NA,T12
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_C,NA,T12
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_A,NA,T12
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_C,NA,T12
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_C,NA,T12
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_A,NA,T24
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_C,NA,T24
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_C,NA,T24
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_B,NA,T6
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_C,NA,T6
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_C,NA,T6
"Choline 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_C,NA,T6
"Choline 1(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_1,NA,NA
"Choline 1(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_2,NA,NA
"Choline 1(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_1,NA,NA
"Choline 1(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_2,NA,NA
"Choline 1(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_3,NA,NA
"Choline 1(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_1,NA,NA
"Choline 1(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_2,NA,NA
"Choline 1(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_3,NA,NA
"Choline 1(15N), 0(13C)",230810_Std_H2OinMatrix_2,NA,NA
"Choline 1(15N), 0(13C)",230810_Std_H2OinMatrix_3,NA,NA
"Choline 1(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_C,NA,T12
"Choline 1(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_1,NA,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_A,0.20209411024350912,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_B,0.16302956713882916,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NO3_Blk_A,0.15507587163571476,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Blk_G5_NFEX_T24_Urea_Blk_A,0.2070239280331858,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full1,0.18848001987155968,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full10,0.22556130124487792,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full11,0.2211945163300592,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full2,0.17894976281052347,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full3,0.14749789769505328,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full4,0.18713402029211557,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full5,0.15298282890165557,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full6,0.1483051923209029,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full7,0.13611617150168742,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full8,0.19644746637768312,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full9,0.21804018577850032,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_A,0.28722132536952494,T0
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_B,0.2396451511007786,T0
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_C,0.25476494340372546,T0
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_A,0.2452195012516683,T12
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_B,0.20639769902728902,T12
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_C,0.2056158163277968,T12
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_A,0.1948592988761815,T12
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_B,0.18800499458212802,T12
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_C,0.2246246998201464,T12
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_A,0.27423020058887054,T12
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_B,0.26150552984495845,T12
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_C,0.26883418911111756,T12
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_A,0.14577544216759755,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_B,0.17104772562055537,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_C,0.1355732280503117,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_A,0.15887358840644028,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_B,0.20954807170915726,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_C,0.19777913401338357,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_A,0.13986771423715924,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_B,0.22327269956329637,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_C,0.22775472288822377,T24
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_A,0.19657505510905476,T6
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_B,0.1992750679887122,T6
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_C,0.2349499271117647,T6
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_A,0.21487354485428437,T6
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_B,0.1787816484133488,T6
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_C,0.2679004222668329,T6
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_A,0.13461202778516115,T6
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_B,0.15992676972638323,T6
"Dimethylglycine 0(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_C,0.23115987395072352,T6
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_1,73.96679979070647,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_2,73.35002925186559,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_3,85.44118969138357,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_1,1.2050241735248999,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_2,1.3421188867055165,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_3,1.5101651605074726,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_1,131.93495285181174,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_2,259.2632465340375,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_3,1916.2297697242186,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_1,0.31351571197146,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_2,0.34344611887137333,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_3,0.3370042999116254,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_H2OinMatrix_1,0.39615075608387773,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_H2OinMatrix_2,0.29826364150538454,NA
"Dimethylglycine 0(15N), 0(13C)",230810_Std_H2OinMatrix_3,0.3450103087835568,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_A,0.008215598635891408,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_B,0.00672728060750256,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Blk_G5_NFEX_T24_NO3_Blk_A,0.006636820242344087,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Blk_G5_NFEX_T24_Urea_Blk_A,0.008709781066584413,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full1,0.007599566946915431,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full10,0.009425346619371673,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full11,0.009232420111170862,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full2,0.0072491226561750026,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full3,0.006015797961649341,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full4,0.007736733917041613,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full5,0.006186798565783212,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full6,0.006249166738007026,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full7,0.0054704689891399245,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full8,0.008190917362591681,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Poo_G5_NFEX_Full9,0.009187446060191359,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T0_Metab_A,0.01212777695092073,T0
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T0_Metab_B,0.009946352255311833,T0
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T0_Metab_C,0.010867105635711034,T0
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_A,0.010193721184090124,T12
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_B,0.008492560883790547,T12
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_C,0.008500770373922724,T12
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_A,0.00792863454727469,T12
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_B,0.007681994655990497,T12
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_C,0.009476239403553244,T12
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_A,0.011522040338283048,T12
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_B,0.010728653208001242,T12
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_C,0.011180759366692387,T12
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_A,0.0061670635338850295,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_B,0.006995119218141379,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_C,0.005567158818224913,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_A,0.006524889917212183,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_B,0.008751149268407027,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_C,0.008398977911345067,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_A,0.005685413059884415,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_B,0.009414944392142586,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_C,0.009669970374756484,T24
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_A,0.008271119290728273,T6
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_B,0.0080643273796064709,T6
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_C,0.009648400576050126,T6
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_A,0.008965618117142233,T6
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_B,0.007366891830836172,T6
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_C,0.011201008932901905,T6
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_A,0.005553224057750482,T6
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_B,0.00646964596893815,T6
"Dimethylglycine 0(15N), 1(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_C,0.009763340311020526,T6
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_1,3.0659451772675794,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_2,3.1524345059716015,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InH2O_3,3.7438937180979885,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_1,0.05146541370116597,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_2,0.05744761235257245,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix1InMatrix_3,0.06391549054441911,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_1,5.4314678288488185,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_2,10.781068920767822,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_3,80.15718194299876,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_1,0.013061831941511018,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_2,0.014353401588780523,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_4uMStdsMix2InMatrix_3,0.014294270741137307,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_H2OinMatrix_1,0.016088587836033435,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_H2OinMatrix_2,0.011950550109719014,NA
"Dimethylglycine 0(15N), 1(13C)",230810_Std_H2OinMatrix_3,0.014756255989849818,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_A,0.0013478768682260189,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_B,0.001170025210298128,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NO3_Blk_A,6.289352582235582e-4,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Blk_G5_NFEX_T24_Urea_Blk_A,0.0015005917098679556,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full1,0.0013186996499596935,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full10,0.0014558155932165944,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full11,0.0014942687140379204,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full2,0.0013145054262115221,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full3,0.0012390983849492252,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full4,0.0013049692736501705,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full5,0.0012655002698098456,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full6,0.0010172615181742307,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full7,0.0010307507098178455,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full8,0.0013689982424260748,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Poo_G5_NFEX_Full9,0.001394205918027626,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_A,0.001796622309467878,T0
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_B,7.972344503866531e-4,T0
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T0_Metab_C,0.0014235901315297853,T0
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_A,0.00170251632984144,T12
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_B,0.0014816584079225465,T12
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NH4_Metab_C,0.0015573564076455375,T12
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_A,0.0011951767954570538,T12
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_B,0.0012645852269150143,T12
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_NO3_Metab_C,0.0013733311631134375,T12
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_A,0.0015044392905385164,T12
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_B,0.0012787720547539703,T12
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T12_Urea_Metab_C,0.0016399927741155014,T12
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_A,4.8285350830639225e-4,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_B,0.001450918599141411,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NH4_Metab_C,0.0011313154165762463,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_A,8.891008725280103e-4,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_B,0.0011325008902173164,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_NO3_Metab_C,0.0012997982750897862,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_A,7.628286116852286e-4,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_B,0.0015655242681800025,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T24_Urea_Metab_C,0.00146978576511756,T24
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_A,0.0013367840952815682,T6
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_B,0.001384210187960014,T6
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NH4_Metab_C,0.0014613465896001188,T6
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_A,0.001443330379564997,T6
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_B,0.0012318990327471779,T6
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_NO3_Metab_C,0.001555654508196338,T6
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_A,2.830882748075534e-4,T6
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_B,0.0013255601177111882,T6
"Dimethylglycine 1(15N), 0(13C)",230810_Smp_G5_NFEX_T6_Urea_Metab_C,0.001344467381556418,T6
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_1,0.26564026432831706,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_2,0.19573799717155477,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InH2O_3,0.2923672044013089,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_1,0.003642838910604855,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_2,0.005149271973729349,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix1InMatrix_3,0.006567828695555669,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_1,0.9509981530721803,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_2,2.070506555336447,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InH2O_3,14.245819727464688,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_1,0.0026069280592936886,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_2,0.003033606223521483,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_4uMStdsMix2InMatrix_3,0.00313308767758265,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_H2OinMatrix_1,0.002086841308808974,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_H2OinMatrix_2,0.002091674887115012,NA
"Dimethylglycine 1(15N), 0(13C)",230810_Std_H2OinMatrix_3,0.0022196690633392046,NA
"Dimethylglycine 1(15N), 1(13C)",230810_Poo_G5_NFEX_Full3,NA,NA
"Dimethylglycine 1(15N), 1(13C)",230810_Std_4uMStdsMix2InH2O_2,NA,NA
"Ectoine 0(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_A,0.0032576475193508768,T24
"Ectoine 0(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NH4_Blk_B,0.0023540489833355897,T24
"Ectoine 0(15N), 0(13C)",230810_Blk_G5_NFEX_T24_NO3_Blk_A,0.004134765390385523,T24
"Ectoine 0(15N), 0(13C)",230810_Blk_G5_NFEX_T24_Urea_Blk_A,0.002094655502142566,T24
"Ectoine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full1,0.016848457553199275,NA
"Ectoine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full10,0.015877305836555302,NA
"Ectoine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full11,0.015246685669729995,NA
"Ectoine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full2,0.01732635659279331,NA
"Ectoine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full3,0.017844951130841596,NA
"Ectoine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full4,0.01729325657794714,NA
"Ectoine 0(15N), 0(13C)",230810_Poo_G5_NFEX_Full5,0.016821577184046324,NA
