filename,compound_name,area,cmpd_type,samp_type,day
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Choline 0(15N), 0(13C)",66258.51722750002,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Choline 0(15N), 0(13C)",17406.13412247561,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Choline 0(15N), 0(13C)",16650.724826499987,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Choline 0(15N), 0(13C)",23875.776625281265,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Choline 0(15N), 0(13C)",10349.107265642577,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Choline 0(15N), 0(13C)",25540.97741472612,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Choline 0(15N), 0(13C)",87004.1098566187,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Choline 0(15N), 0(13C)",18732.414963194264,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Choline 0(15N), 0(13C)",17151.909562620098,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Choline 0(15N), 0(13C)",177660.04165067247,Non-IS,Smp,24
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Choline 0(15N), 0(13C)",16982.161361244125,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Choline 0(15N), 0(13C)",67897.65941500883,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Choline 0(15N), 0(13C)",64464.70896322707,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Choline 0(15N), 0(13C)",39491.236209408744,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Choline 0(15N), 0(13C)",5291.368690979979,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Choline 0(15N), 0(13C)",26631.376916660654,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Choline 0(15N), 0(13C)",16499.126645566896,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Choline 0(15N), 0(13C)",30862.13107973584,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Choline 0(15N), 0(13C)",197077.32533630263,Non-IS,Smp,6
230810_Std_4uMStdsMix1InH2O_1.mzML,"Choline 0(15N), 0(13C)",15446757.89032264,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2.mzML,"Choline 0(15N), 0(13C)",1321653.1923999484,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3.mzML,"Choline 0(15N), 0(13C)",10856.305168041512,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Choline 0(15N), 0(13C)",1530740.888058687,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Choline 0(15N), 0(13C)",6740047.935134757,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Choline 0(15N), 0(13C)",6016801.238156423,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1.mzML,"Choline 0(15N), 0(13C)",2569413.5630881134,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2.mzML,"Choline 0(15N), 0(13C)",117537.40324914176,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3.mzML,"Choline 0(15N), 0(13C)",13062.11946447118,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Choline 0(15N), 0(13C)",230810.66047892583,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Choline 0(15N), 0(13C)",1172727.1502001807,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Choline 0(15N), 0(13C)",1096261.7437918591,Non-IS,Std,NA
230810_Std_H2OinMatrix_1.mzML,"Choline 0(15N), 0(13C)",26749.81117910401,Non-IS,Std,NA
230810_Std_H2OinMatrix_2.mzML,"Choline 0(15N), 0(13C)",49950.795293398034,Non-IS,Std,NA
230810_Std_H2OinMatrix_3.mzML,"Choline 0(15N), 0(13C)",131778.60282423635,Non-IS,Std,NA
230810_Poo_G5_NFEX_Full10.mzML,"Choline 0(15N), 1(13C)",1395.9624246689375,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11.mzML,"Choline 0(15N), 1(13C)",3739.244803637706,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3.mzML,"Choline 0(15N), 1(13C)",0,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9.mzML,"Choline 0(15N), 1(13C)",1229.7579693115324,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Choline 0(15N), 1(13C)",1226.5852596528357,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Choline 0(15N), 1(13C)",2454.169749364743,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Choline 0(15N), 1(13C)",5156.518762157725,Non-IS,Smp,0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Choline 0(15N), 1(13C)",0,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Choline 0(15N), 1(13C)",0,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Choline 0(15N), 1(13C)",12105.477723645912,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Choline 0(15N), 1(13C)",5298.315939970687,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Choline 0(15N), 1(13C)",704.6755532089883,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Choline 0(15N), 1(13C)",0,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Choline 0(15N), 1(13C)",2790.516948358885,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Choline 0(15N), 1(13C)",0,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Choline 0(15N), 1(13C)",3293.566052626942,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Choline 0(15N), 1(13C)",9720.857831515134,Non-IS,Smp,24
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Choline 0(15N), 1(13C)",0,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Choline 0(15N), 1(13C)",3055.724488295894,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Choline 0(15N), 1(13C)",2328.2235784248123,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Choline 0(15N), 1(13C)",9841.200406554211,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Choline 0(15N), 1(13C)",0,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Choline 0(15N), 1(13C)",0,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Choline 0(15N), 1(13C)",9958.633873972663,Non-IS,Smp,6
230810_Std_4uMStdsMix1InH2O_1.mzML,"Choline 0(15N), 1(13C)",834657.6071064796,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2.mzML,"Choline 0(15N), 1(13C)",70516.69561385423,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Choline 0(15N), 1(13C)",79682.00116550882,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Choline 0(15N), 1(13C)",362117.0556085266,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Choline 0(15N), 1(13C)",320317.9245175179,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1.mzML,"Choline 0(15N), 1(13C)",131970.79422015147,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2.mzML,"Choline 0(15N), 1(13C)",5989.313677958903,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Choline 0(15N), 1(13C)",16812.28094422267,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Choline 0(15N), 1(13C)",67949.80340954622,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Choline 0(15N), 1(13C)",58131.10396954859,Non-IS,Std,NA
230810_Std_H2OinMatrix_2.mzML,"Choline 0(15N), 1(13C)",1093.917049429686,Non-IS,Std,NA
230810_Std_H2OinMatrix_3.mzML,"Choline 0(15N), 1(13C)",5761.69633345947,Non-IS,Std,NA
230810_Poo_G5_NFEX_Full1.mzML,"Choline 1(15N), 0(13C)",0,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10.mzML,"Choline 1(15N), 0(13C)",2441.012909821288,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11.mzML,"Choline 1(15N), 0(13C)",5588.674450032734,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9.mzML,"Choline 1(15N), 0(13C)",565.0372382182678,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Choline 1(15N), 0(13C)",10515.179081339367,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Choline 1(15N), 0(13C)",6693.342591669412,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Choline 1(15N), 0(13C)",31449.217136717067,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Choline 1(15N), 0(13C)",2119.567059370607,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Choline 1(15N), 0(13C)",2043.3886924209064,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Choline 1(15N), 0(13C)",0,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Choline 1(15N), 0(13C)",0,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Choline 1(15N), 0(13C)",7671.8902037402195,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Choline 1(15N), 0(13C)",11845.15542633351,Non-IS,Smp,24
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Choline 1(15N), 0(13C)",0,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Choline 1(15N), 0(13C)",0,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Choline 1(15N), 0(13C)",0,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Choline 1(15N), 0(13C)",2810.7892483745304,Non-IS,Smp,6
230810_Std_4uMStdsMix1InH2O_1.mzML,"Choline 1(15N), 0(13C)",51525.937656983384,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2.mzML,"Choline 1(15N), 0(13C)",2342.802396210452,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Choline 1(15N), 0(13C)",7381.1391908110545,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Choline 1(15N), 0(13C)",29207.156174538948,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Choline 1(15N), 0(13C)",24561.232401854908,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1.mzML,"Choline 1(15N), 0(13C)",7524.636666179679,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Choline 1(15N), 0(13C)",8057.501937415992,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Choline 1(15N), 0(13C)",8244.996950827126,Non-IS,Std,NA
230810_Std_H2OinMatrix_2.mzML,"Choline 1(15N), 0(13C)",2519.1695781455232,Non-IS,Std,NA
230810_Std_H2OinMatrix_3.mzML,"Choline 1(15N), 0(13C)",7920.512347875481,Non-IS,Std,NA
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Choline 1(15N), 1(13C)",0,Non-IS,Smp,12
230810_Std_4uMStdsMix1InH2O_1.mzML,"Choline 1(15N), 1(13C)",0,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2604882.2443018844,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2444830.8359003817,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2395652.1986484216,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2863069.1550092604,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1.mzML,"Dimethylglycine 0(15N), 0(13C)",2836294.832147742,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10.mzML,"Dimethylglycine 0(15N), 0(13C)",3039381.4338565087,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11.mzML,"Dimethylglycine 0(15N), 0(13C)",2937367.1153624794,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2.mzML,"Dimethylglycine 0(15N), 0(13C)",3133223.841748673,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3.mzML,"Dimethylglycine 0(15N), 0(13C)",2073705.5591568053,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4.mzML,"Dimethylglycine 0(15N), 0(13C)",2659566.0153100607,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5.mzML,"Dimethylglycine 0(15N), 0(13C)",2209663.622470394,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6.mzML,"Dimethylglycine 0(15N), 0(13C)",2033001.7127868508,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7.mzML,"Dimethylglycine 0(15N), 0(13C)",1909314.5238326213,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8.mzML,"Dimethylglycine 0(15N), 0(13C)",2656444.1271123257,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9.mzML,"Dimethylglycine 0(15N), 0(13C)",2926336.7867216524,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4063709.809045947,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",3433420.252542954,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3692947.161229861,Non-IS,Smp,0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2843359.5609439397,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",3182383.4801364127,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",2937742.1877896646,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2621788.786798747,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2737939.2474523904,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3209705.411270061,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",3872044.1261884286,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",3114360.1968367025,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3571934.158067376,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2159898.2842721203,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2495496.4519016463,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",2067502.2947156369,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2148507.8119862387,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",3009718.7859641965,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",2932100.757676001,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2085689.4582441936,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2856002.5321101174,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3191231.0626848834,Non-IS,Smp,24
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2939240.969584456,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2839869.2115891813,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3079675.924203716,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2965436.816967139,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2961739.1937202704,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3615509.407172148,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",1898221.4005357835,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2251017.933095334,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3025696.0224558217,Non-IS,Smp,6
230810_Std_4uMStdsMix1InH2O_1.mzML,"Dimethylglycine 0(15N), 0(13C)",11258562.853272928,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_2.mzML,"Dimethylglycine 0(15N), 0(13C)",11093521.598077657,Non-IS,Std,NA
230810_Std_4uMStdsMix1InH2O_3.mzML,"Dimethylglycine 0(15N), 0(13C)",11273570.873156236,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Dimethylglycine 0(15N), 0(13C)",11759602.950313572,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Dimethylglycine 0(15N), 0(13C)",10679337.39297402,Non-IS,Std,NA
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Dimethylglycine 0(15N), 0(13C)",10910902.373367954,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_1.mzML,"Dimethylglycine 0(15N), 0(13C)",3753301.11230551,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_2.mzML,"Dimethylglycine 0(15N), 0(13C)",3161932.3473038576,Non-IS,Std,NA
230810_Std_4uMStdsMix2InH2O_3.mzML,"Dimethylglycine 0(15N), 0(13C)",3473983.1778018754,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Dimethylglycine 0(15N), 0(13C)",3245559.4129592245,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Dimethylglycine 0(15N), 0(13C)",2982621.6145308325,Non-IS,Std,NA
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Dimethylglycine 0(15N), 0(13C)",2876031.6252807253,Non-IS,Std,NA
230810_Std_H2OinMatrix_1.mzML,"Dimethylglycine 0(15N), 0(13C)",4463240.435701847,Non-IS,Std,NA
230810_Std_H2OinMatrix_2.mzML,"Dimethylglycine 0(15N), 0(13C)",2548592.8497515875,Non-IS,Std,NA
230810_Std_H2OinMatrix_3.mzML,"Dimethylglycine 0(15N), 0(13C)",2893675.9798557744,Non-IS,Std,NA
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Dimethylglycine 0(15N), 1(13C)",105894.56064384076,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Dimethylglycine 0(15N), 1(13C)",100883.92774159352,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Dimethylglycine 0(15N), 1(13C)",102527.31671213916,Non-IS,Blk,24
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Dimethylglycine 0(15N), 1(13C)",120453.2527014179,Non-IS,Blk,24
230810_Poo_G5_NFEX_Full1.mzML,"Dimethylglycine 0(15N), 1(13C)",114360.19835304291,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full10.mzML,"Dimethylglycine 0(15N), 1(13C)",127004.15968730366,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full11.mzML,"Dimethylglycine 0(15N), 1(13C)",122602.52957310388,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full2.mzML,"Dimethylglycine 0(15N), 1(13C)",126924.58252731644,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full3.mzML,"Dimethylglycine 0(15N), 1(13C)",84577.43378572096,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full4.mzML,"Dimethylglycine 0(15N), 1(13C)",109955.17844986678,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full5.mzML,"Dimethylglycine 0(15N), 1(13C)",89361.29517614919,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full6.mzML,"Dimethylglycine 0(15N), 1(13C)",85665.01605937541,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full7.mzML,"Dimethylglycine 0(15N), 1(13C)",76734.79042136688,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full8.mzML,"Dimethylglycine 0(15N), 1(13C)",110760.98218383994,Non-IS,Poo,NA
230810_Poo_G5_NFEX_Full9.mzML,"Dimethylglycine 0(15N), 1(13C)",123305.53327115132,Non-IS,Poo,NA
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",171588.11621655122,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",142502.3920386052,Non-IS,Smp,0
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",157524.21181664523,Non-IS,Smp,0
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",118197.83680512742,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",130944.2187970051,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",121455.01354026551,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",106678.02496753645,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",111873.8080023078,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",135407.8020646394,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",162687.58334331188,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",127771.25797864897,Non-IS,Smp,12
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",148556.01672937928,Non-IS,Smp,12
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",91374.9925760555,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",102055.11430315713,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",84899.60589752247,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",88238.56186603474,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",125691.91468608713,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",124515.91327067092,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",84780.15208469333,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",120431.67425407637,Non-IS,Smp,24
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",135492.7329006931,Non-IS,Smp,24
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",123671.910813617,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",114924.7382959986,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",126469.27507664234,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",123733.11972616742,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",122041.67745919531,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",151165.69367102423,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",78308.37200681509,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",91062.23505779466,Non-IS,Smp,6
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",127794.23798801104,Non-IS,Smp,6
