filename,compound_name,conc_um
230810_Std_4uMStdsMix1InH2O_2.mzML,"Choline 0(15N), 1(13C)",4.2570645142410095
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Choline 0(15N), 1(13C)",18.311246048051466
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Choline 0(15N), 1(13C)",86.99130143144508
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Choline 0(15N), 1(13C)",53.66408465697303
230810_Std_4uMStdsMix2InH2O_1.mzML,"Choline 0(15N), 1(13C)",51.00760513257948
230810_Std_4uMStdsMix2InH2O_2.mzML,"Choline 0(15N), 1(13C)",0.9379928701562774
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Choline 0(15N), 1(13C)",0.7729419206485315
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Choline 0(15N), 1(13C)",14.50956612760395
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Choline 0(15N), 1(13C)",13.556765503529993
230810_Std_H2OinMatrix_2.mzML,"Choline 0(15N), 1(13C)",0.02462944484907015
230810_Std_H2OinMatrix_3.mzML,"Choline 0(15N), 1(13C)",1.3571173211458318
230810_Poo_G5_NFEX_Full1.mzML,"Choline 1(15N), 0(13C)",0
230810_Poo_G5_NFEX_Full10.mzML,"Choline 1(15N), 0(13C)",0.1514635185098704
230810_Poo_G5_NFEX_Full11.mzML,"Choline 1(15N), 0(13C)",0.5660673087464645
230810_Poo_G5_NFEX_Full9.mzML,"Choline 1(15N), 0(13C)",0.42713881509067253
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Choline 1(15N), 0(13C)",1.5793669421217265
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Choline 1(15N), 0(13C)",1.6227143982721843
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Choline 1(15N), 0(13C)",4.076091447536714
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Choline 1(15N), 0(13C)",0.04302000863374153
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Choline 1(15N), 0(13C)",5.291437094902834e-4
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Choline 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Choline 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Choline 1(15N), 0(13C)",0.020047521467777208
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Choline 1(15N), 0(13C)",0.0070297158360472
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Choline 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Choline 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Choline 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Choline 1(15N), 0(13C)",0.8607452277618027
230810_Std_4uMStdsMix1InH2O_1.mzML,"Choline 1(15N), 0(13C)",0.8929559414642022
230810_Std_4uMStdsMix1InH2O_2.mzML,"Choline 1(15N), 0(13C)",0.007990954744453707
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Choline 1(15N), 0(13C)",0.02693203236402444
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Choline 1(15N), 0(13C)",4.367456051032543
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Choline 1(15N), 0(13C)",1.9668341420863145
230810_Std_4uMStdsMix2InH2O_1.mzML,"Choline 1(15N), 0(13C)",0.228402381112384
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Choline 1(15N), 0(13C)",23.084870484304133
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Choline 1(15N), 0(13C)",Inf
230810_Std_H2OinMatrix_2.mzML,"Choline 1(15N), 0(13C)",4.614041261383954
230810_Std_H2OinMatrix_3.mzML,"Choline 1(15N), 0(13C)",1.1076113167902812
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Choline 1(15N), 1(13C)",0
230810_Std_4uMStdsMix1InH2O_1.mzML,"Choline 1(15N), 1(13C)",0
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full1.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full10.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full11.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full2.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full3.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full4.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full5.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full6.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full7.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full8.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Poo_G5_NFEX_Full9.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_1.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_2.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_3.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_1.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_2.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InH2O_3.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_1.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_2.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Std_H2OinMatrix_3.mzML,"Dimethylglycine 0(15N), 0(13C)",4
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1626093630535238
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16505670046400575
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.17118898439428393
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16828549529189182
230810_Poo_G5_NFEX_Full1.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16128111514619284
230810_Poo_G5_NFEX_Full10.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16714474632577442
230810_Poo_G5_NFEX_Full11.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16695567800414268
230810_Poo_G5_NFEX_Full2.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16203704419213022
230810_Poo_G5_NFEX_Full3.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16314260896346577
230810_Poo_G5_NFEX_Full4.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16537311398461055
230810_Poo_G5_NFEX_Full5.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16176452246834505
230810_Poo_G5_NFEX_Full6.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16854883204588214
230810_Poo_G5_NFEX_Full7.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1607588261934654
230810_Poo_G5_NFEX_Full8.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1667808195977261
230810_Poo_G5_NFEX_Full9.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16854592243880356
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16889800136278493
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16601800135950287
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.17062167958469787
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16627912759072658
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16458634808070607
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16537191594970743
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1627560930990056
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1634423526473856
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16874795000088105
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16806376997925243
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16410594780710072
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16635918822171875
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1692209179319731
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16358286420385482
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16425540346826947
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1642787824624394
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1670480514953763
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16986580416064953
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16259400794222592
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1686716631376333
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1698313036433016
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16830455494242988
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1618732832160071
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1642630954545548
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16690036222415802
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1648243406684267
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16724137779440346
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",0.165014201156329
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16181521029923848
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1689452437251594
230810_Std_4uMStdsMix1InH2O_1.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16580115327108144
230810_Std_4uMStdsMix1InH2O_2.mzML,"Dimethylglycine 0(15N), 1(13C)",0.17191183360796936
230810_Std_4uMStdsMix1InH2O_3.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1752734825730333
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Dimethylglycine 0(15N), 1(13C)",0.17083612040950488
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Dimethylglycine 0(15N), 1(13C)",0.17121467530671128
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16929404072052912
230810_Std_4uMStdsMix2InH2O_1.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16467108105762987
230810_Std_4uMStdsMix2InH2O_2.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1663339337896075
230810_Std_4uMStdsMix2InH2O_3.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1673226941976481
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1666497906516413
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16716918084208868
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16966276982086906
230810_Std_H2OinMatrix_1.mzML,"Dimethylglycine 0(15N), 1(13C)",0.162449144311384
230810_Std_H2OinMatrix_2.mzML,"Dimethylglycine 0(15N), 1(13C)",0.16026827875369146
230810_Std_H2OinMatrix_3.mzML,"Dimethylglycine 0(15N), 1(13C)",0.1710819139506605
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02667820188528844
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02870706782412747
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.016222646414033405
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.028993589757941626
230810_Poo_G5_NFEX_Full1.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02798598282955033
230810_Poo_G5_NFEX_Full10.mzML,"Dimethylglycine 1(15N), 0(13C)",0.025816761743826005
230810_Poo_G5_NFEX_Full11.mzML,"Dimethylglycine 1(15N), 0(13C)",0.027021803954818145
230810_Poo_G5_NFEX_Full2.mzML,"Dimethylglycine 1(15N), 0(13C)",0.029382669316043834
230810_Poo_G5_NFEX_Full3.mzML,"Dimethylglycine 1(15N), 0(13C)",0.03360314700921413
230810_Poo_G5_NFEX_Full4.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02789379016414263
230810_Poo_G5_NFEX_Full5.mzML,"Dimethylglycine 1(15N), 0(13C)",0.0330886878977344
230810_Poo_G5_NFEX_Full6.mzML,"Dimethylglycine 1(15N), 0(13C)",0.027436976474109677
230810_Poo_G5_NFEX_Full7.mzML,"Dimethylglycine 1(15N), 0(13C)",0.03029032328623988
230810_Poo_G5_NFEX_Full8.mzML,"Dimethylglycine 1(15N), 0(13C)",0.027875101016453647
230810_Poo_G5_NFEX_Full9.mzML,"Dimethylglycine 1(15N), 0(13C)",0.025577045131376888
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.025020736982623856
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.013306915607925487
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.022351428929118008
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.027771304013772556
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.028714630345305317
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.030296432160895035
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.024534149560221895
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.026905353865215392
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.0244555681403344
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.021944181017378047
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.019560153171707374
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.024401550703621867
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.013249241466920253
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.033930146545416554
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.0333787262528384
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.022385114642301838
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.021617968249102736
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.026287874736104968
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.021815716824878647
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.028046855190841397
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02581348472565187
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.027201500099592085
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.027784914629429135
230810_Smp_G5_NFEX_T6_NH4_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02487928568549778
230810_Smp_G5_NFEX_T6_NO3_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.026868461271838482
230810_Smp_G5_NFEX_T6_NO3_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02756209138197425
230810_Smp_G5_NFEX_T6_NO3_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.023227354328645023
230810_Smp_G5_NFEX_T6_Urea_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",0.008411975644831926
230810_Smp_G5_NFEX_T6_Urea_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",0.033154177251977834
230810_Smp_G5_NFEX_T6_Urea_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02326471906353468
230810_Std_4uMStdsMix1InH2O_1.mzML,"Dimethylglycine 1(15N), 0(13C)",0.014365378255107005
230810_Std_4uMStdsMix1InH2O_2.mzML,"Dimethylglycine 1(15N), 0(13C)",0.010674187817945626
230810_Std_4uMStdsMix1InH2O_3.mzML,"Dimethylglycine 1(15N), 0(13C)",0.013687412614798508
230810_Std_4uMStdsMix1InMatrix_1.mzML,"Dimethylglycine 1(15N), 0(13C)",0.0120921687403131
230810_Std_4uMStdsMix1InMatrix_2.mzML,"Dimethylglycine 1(15N), 0(13C)",0.015346694021627867
230810_Std_4uMStdsMix1InMatrix_3.mzML,"Dimethylglycine 1(15N), 0(13C)",0.017396318938648087
230810_Std_4uMStdsMix2InH2O_1.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02883233388927144
230810_Std_4uMStdsMix2InH2O_2.mzML,"Dimethylglycine 1(15N), 0(13C)",0.03194446699277322
230810_Std_4uMStdsMix2InH2O_3.mzML,"Dimethylglycine 1(15N), 0(13C)",0.02973718486695869
230810_Std_4uMStdsMix2InMatrix_1.mzML,"Dimethylglycine 1(15N), 0(13C)",0.03326057303987371
230810_Std_4uMStdsMix2InMatrix_2.mzML,"Dimethylglycine 1(15N), 0(13C)",0.03533137871512966
230810_Std_4uMStdsMix2InMatrix_3.mzML,"Dimethylglycine 1(15N), 0(13C)",0.037187509814020275
230810_Std_H2OinMatrix_1.mzML,"Dimethylglycine 1(15N), 0(13C)",0.021071183399353384
230810_Std_H2OinMatrix_2.mzML,"Dimethylglycine 1(15N), 0(13C)",0.028051355861653034
230810_Std_H2OinMatrix_3.mzML,"Dimethylglycine 1(15N), 0(13C)",0.0257345245267059
230810_Poo_G5_NFEX_Full3.mzML,"Dimethylglycine 1(15N), 1(13C)",0
230810_Std_4uMStdsMix2InH2O_2.mzML,"Dimethylglycine 1(15N), 1(13C)",0
230810_Blk_G5_NFEX_T24_NH4_Blk_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Blk_G5_NFEX_T24_NH4_Blk_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Blk_G5_NFEX_T24_NO3_Blk_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Blk_G5_NFEX_T24_Urea_Blk_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full1.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full10.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full11.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full2.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full3.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full4.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full5.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full6.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full7.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full8.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Poo_G5_NFEX_Full9.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T0_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T0_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T0_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T12_NH4_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T12_NH4_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T12_NH4_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T12_NO3_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T12_NO3_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T12_NO3_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T12_Urea_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T12_Urea_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T12_Urea_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T24_NH4_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T24_NH4_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",8
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",8
